ContigID,HV_001_01,HV_001_02,HV_001_03,HV_001_04,HV_001_05,HV_001_06,HV_001_07,HV_001_08,HV_001_09,HV_001_10,HV_001_11,HV_001_12,HV_001_13,HV_001_14,HV_001_15,HV_001_16,HV_001_18,HV_001_19,HV_001_20,HV_001_21,HV_001_22,HV_002_01,HV_002_02,HV_002_03,HV_002_04,HV_002_05,HV_002_06,HV_002_07,HV_002_08,HV_002_09,HV_002_10,HV_002_11,HV_002_12,HV_002_13,HV_002_14,HV_002_15,HV_002_18,HV_002_19,HV_002_20,HV_002_21,HV_002_22,HV_003_01,HV_003_02,HV_003_03,HV_003_04,HV_003_05,HV_003_06,HV_003_07,HV_003_08,HV_003_09,HV_003_10,HV_003_11,HV_003_12,HV_003_13,HV_003_14,HV_003_15,HV_003_16,HV_003_18,HV_003_19,HV_003_20,HV_003_21,HV_003_22,HV_004_01,HV_004_02,HV_004_03,HV_004_04,HV_004_05,HV_004_06,HV_004_07,HV_004_08,HV_004_09,HV_004_10,HV_004_11,HV_004_12,HV_004_13,HV_004_14,HV_004_15,HV_004_16,HV_004_18,HV_004_19,HV_004_20,HV_004_21,HV_004_22,HV_005_01,HV_005_03,HV_005_04,HV_005_05,HV_005_06,HV_005_07,HV_005_08,HV_005_09,HV_005_10,HV_005_11,HV_005_12,HV_005_13,HV_005_14,HV_005_15,HV_005_16,HV_005_18,HV_005_19,HV_005_20,HV_005_22,HV_006_01,HV_006_02,HV_006_03,HV_006_04,HV_006_05,HV_006_06,HV_006_07,HV_006_08,HV_006_09,HV_006_10,HV_006_11,HV_006_12,HV_006_13,HV_006_14,HV_006_15,HV_006_16,HV_006_18,HV_006_19,HV_006_20,HV_006_21,HV_006_22,HV_007_01,HV_007_02,HV_007_03,HV_007_04,HV_007_05,HV_007_06,HV_007_07,HV_007_08,HV_007_09,HV_007_10,HV_007_11,HV_007_12,HV_007_13,HV_007_14,HV_007_15,HV_007_16,HV_007_18,HV_007_19,HV_007_20,HV_007_21,HV_007_22,HV_008_01,HV_008_02,HV_008_03,HV_008_04,HV_008_05,HV_008_06,HV_008_07,HV_008_08,HV_008_09,HV_008_10,HV_008_11,HV_008_12,HV_008_13,HV_008_14,HV_008_15,HV_008_16,HV_008_18,HV_008_19,HV_008_20,HV_008_21,HV_008_22,HV_009_01,HV_009_03,HV_009_04,HV_009_05,HV_009_06,HV_009_07,HV_009_08,HV_009_09,HV_009_10,HV_009_11,HV_009_12,HV_009_13,HV_009_14,HV_009_15,HV_009_16,HV_009_18,HV_009_19,HV_009_20,HV_009_21,HV_009_22,HV_010_01,HV_010_02,HV_010_03,HV_010_04,HV_010_05,HV_010_06,HV_010_07,HV_010_08,HV_010_09,HV_010_10,HV_010_11,HV_010_12,HV_010_13,HV_010_14,HV_010_15,HV_010_16,HV_010_18,HV_010_19,HV_010_20,HV_010_21,HV_010_22,HV_011_01,HV_011_02,HV_011_03,HV_011_04,HV_011_05,HV_011_06,HV_011_07,HV_011_08,HV_011_09,HV_011_10,HV_011_11,HV_011_12,HV_011_13,HV_011_14,HV_011_15,HV_011_16,HV_011_18,HV_011_19,HV_011_20,HV_011_21,HV_011_22,HV_012_01,HV_012_02,HV_012_03,HV_012_04,HV_012_05,HV_012_06,HV_012_07,HV_012_08,HV_012_09,HV_012_10,HV_012_11,HV_012_12,HV_012_13,HV_012_14,HV_012_15,HV_012_16,HV_012_18,HV_012_19,HV_012_20,HV_012_21,HV_012_22,HV_013_01,HV_013_02,HV_013_03,HV_013_04,HV_013_05,HV_013_07,HV_013_08,HV_013_09,HV_013_10,HV_013_11,HV_013_12,HV_013_13,HV_013_14,HV_013_15,HV_013_16,HV_013_18,HV_013_19,HV_013_20,HV_013_21,HV_013_22,HV_014_01,HV_014_02,HV_014_03,HV_014_04,HV_014_05,HV_014_06,HV_014_07,HV_014_08,HV_014_09,HV_014_10,HV_014_11,HV_014_12,HV_014_13,HV_014_14,HV_014_15,HV_014_16,HV_014_18,HV_014_19,HV_014_20,HV_014_21,HV_014_22,HV_015_01,HV_015_02,HV_015_03,HV_015_04,HV_015_05,HV_015_06,HV_015_07,HV_015_08,HV_015_09,HV_015_10,HV_015_11,HV_015_12,HV_015_13,HV_015_14,HV_015_15,HV_015_16,HV_015_18,HV_015_19,HV_015_20,HV_015_21,HV_016_01,HV_016_02,HV_016_03,HV_016_04,HV_016_05,HV_016_06,HV_016_07,HV_016_08,HV_016_09,HV_016_10,HV_016_11,HV_016_12,HV_016_13,HV_016_14,HV_016_15,HV_016_16,HV_016_18,HV_016_19,HV_016_20,HV_016_21,HV_016_22,HV_017_01,HV_017_02,HV_017_03,HV_017_04,HV_017_05,HV_017_06,HV_017_07,HV_017_08,HV_017_09,HV_017_10,HV_017_11,HV_017_12,HV_017_13,HV_017_14,HV_017_15,HV_017_16,HV_017_18,HV_017_19,HV_017_20,HV_017_21,HV_017_22,HV_018_01,HV_018_02,HV_018_03,HV_018_04,HV_018_05,HV_018_06,HV_018_07,HV_018_08,HV_018_09,HV_018_10,HV_018_11,HV_018_12,HV_018_13,HV_018_14,HV_018_15,HV_018_16,HV_018_18,HV_018_19,HV_018_20,HV_018_21,HV_018_22,HV_019_01,HV_019_02,HV_019_03,HV_019_04,HV_019_05,HV_019_06,HV_019_07,HV_019_08,HV_019_09,HV_019_10,HV_019_11,HV_019_12,HV_019_13,HV_019_14,HV_019_15,HV_019_16,HV_019_18,HV_019_19,HV_019_20,HV_019_21,HV_019_22,HV_020_01,HV_020_02,HV_020_03,HV_020_04,HV_020_05,HV_020_06,HV_020_07,HV_020_08,HV_020_09,HV_020_10,HV_020_11,HV_020_12,HV_020_13,HV_020_14,HV_020_15,HV_020_16,HV_020_18,HV_020_19,HV_020_20,HV_020_21,HV_020_22,HV_021_01,HV_021_02,HV_021_03,HV_021_04,HV_021_05,HV_021_06,HV_021_07,HV_021_08,HV_021_09,HV_021_10,HV_021_11,HV_021_12,HV_021_13,HV_021_14,HV_021_15,HV_021_16,HV_021_18,HV_021_19,HV_021_20,HV_021_21,HV_021_22,HV_022_01,HV_022_02,HV_022_03,HV_022_04,HV_022_05,HV_022_06,HV_022_07,HV_022_08,HV_022_09,HV_022_10,HV_022_11,HV_022_12,HV_022_13,HV_022_14,HV_022_15,HV_022_16,HV_022_18,HV_022_19,HV_022_20,HV_022_21,HV_022_22,HV_023_01,HV_023_02,HV_023_03,HV_023_04,HV_023_05,HV_023_06,HV_023_07,HV_023_08,HV_023_09,HV_023_10,HV_023_11,HV_023_12,HV_023_13,HV_023_14,HV_023_15,HV_023_16,HV_023_18,HV_023_19,HV_023_20,HV_023_21,HV_023_22,HV_024_01,HV_024_02,HV_024_03,HV_024_04,HV_024_05,HV_024_06,HV_024_07,HV_024_08,HV_024_09,HV_024_10,HV_024_11,HV_024_12,HV_024_13,HV_024_14,HV_024_15,HV_024_16,HV_024_18,HV_024_19,HV_024_20,HV_024_21,HV_024_22,HV_025_01,HV_025_02,HV_025_03,HV_025_04,HV_025_05,HV_025_06,HV_025_07,HV_025_08,HV_025_09,HV_025_10,HV_025_11,HV_025_12,HV_025_13,HV_025_14,HV_025_15,HV_025_16,HV_025_18,HV_025_19,HV_025_20,HV_025_21,HV_025_22,HV_026_01,HV_026_02,HV_026_03,HV_026_04,HV_026_05,HV_026_06,HV_026_07,HV_026_08,HV_026_09,HV_026_10,HV_026_11,HV_026_12,HV_026_13,HV_026_14,HV_026_15,HV_026_16,HV_026_18,HV_026_19,HV_026_20,HV_026_21,HV_026_22,HV_027_01,HV_027_02,HV_027_03,HV_027_04,HV_027_05,HV_027_06,HV_027_07,HV_027_08,HV_027_09,HV_027_10,HV_027_11,HV_027_12,HV_027_13,HV_027_14,HV_027_15,HV_027_16,HV_027_18,HV_027_19,HV_027_20,HV_027_21,HV_027_22,HV_028_01,HV_028_02,HV_028_03,HV_028_04,HV_028_05,HV_028_06,HV_028_07,HV_028_08,HV_028_09,HV_028_10,HV_028_11,HV_028_12,HV_028_13,HV_028_14,HV_028_15,HV_028_16,HV_028_18,HV_028_19,HV_028_20,HV_028_21,HV_028_22,HV_029_01,HV_029_02,HV_029_03,HV_029_04,HV_029_05,HV_029_06,HV_029_07,HV_029_08,HV_029_09,HV_029_10,HV_029_11,HV_029_12,HV_029_13,HV_029_14,HV_029_15,HV_029_16,HV_029_18,HV_029_19,HV_029_20,HV_029_21,HV_029_22,HV_030_01,HV_030_02,HV_030_03,HV_030_04,HV_030_05,HV_030_06,HV_030_07,HV_030_08,HV_030_09,HV_030_10,HV_030_11,HV_030_12,HV_030_13,HV_030_14,HV_030_15,HV_030_16,HV_030_18,HV_030_19,HV_030_20,HV_030_21,HV_030_22,HV_031_01,HV_031_02,HV_031_03,HV_031_04,HV_031_05,HV_031_06,HV_031_07,HV_031_08,HV_031_09,HV_031_10,HV_031_11,HV_031_12,HV_031_13,HV_031_14,HV_031_15,HV_031_16,HV_031_18,HV_031_19,HV_031_20,HV_031_21,HV_031_22,HV_032_01,HV_032_02,HV_032_03,HV_032_04,HV_032_05,HV_032_06,HV_032_07,HV_032_08,HV_032_09,HV_032_10,HV_032_11,HV_032_12,HV_032_13,HV_032_14,HV_032_15,HV_032_16,HV_032_18,HV_032_19,HV_032_20,HV_032_21,HV_032_22,HV_033_01,HV_033_02,HV_033_03,HV_033_05,HV_033_06,HV_033_07,HV_033_08,HV_033_09,HV_033_10,HV_033_11,HV_033_13,HV_033_14,HV_033_15,HV_033_16,HV_033_18,HV_033_19,HV_033_20,HV_033_22,HV_034_01,HV_034_02,HV_034_03,HV_034_04,HV_034_05,HV_034_06,HV_034_07,HV_034_08,HV_034_09,HV_034_10,HV_034_11,HV_034_12,HV_034_15,HV_034_16,HV_034_18,HV_034_19,HV_034_20,HV_034_21,HV_034_22
CENOTE_1_10_META12564_fullg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,1937,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENOTE_1_10_META12831_fullg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,2352,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENOTE_1_10_META12844_fullg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2233,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENOTE_1_10_META13609_fullg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,1,0,3,6,1,2,1,1,0,0,3,0,1,3,2,1,2,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENOTE_1_10_META13991_fullg,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,3,0,0,2,6,2,12582,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENOTE_1_10_META14071_fullg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,3,4,3,2,0,0,1,7835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
